fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,gnc,combustible,ajuste,origen_dato,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2024-08-18,140.2,57.4,33.5,,4.3,84.3,34.7,21.2,0.0,0.0,0.0,140.2,,,,,,,,,342.7,,,,,,,,,,10.0,15.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-19,158.3,70.9,34.9,,4.3,97.2,39.9,21.2,0.0,0.0,0.0,158.3,,,,,,,,,345.3,,,,,,,,,,11.0,14.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-20,153.8,73.8,34.0,,5.3,94.0,38.6,21.2,0.0,0.0,0.0,153.8,,,,,,,,,336.0,,,,,,,,,,6.0,12.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-21,151.9,76.4,34.7,,5.3,92.6,38.1,21.2,0.0,0.0,0.0,151.9,,,,,,,,,331.3,,,,,,,,,,9.0,12.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-22,153.2,81.9,32.3,,5.5,93.5,38.5,21.2,0.0,0.0,0.0,153.2,,,,,,,,,330.0,,,,,,,,,,7.0,11.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-23,152.3,82.8,32.0,,4.3,92.9,38.2,21.2,0.0,0.0,0.0,152.3,,,,,,,,,325.7,,,,,,,,,,6.0,13.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-24,144.9,77.6,30.9,,3.8,87.7,36.0,21.2,0.0,0.0,0.0,144.9,,,,,,,,,324.7,,,,,,,,,,3.0,12.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-25,137.7,73.1,30.8,,3.3,82.6,33.9,21.2,0.0,0.0,0.0,137.7,,,,,,,,,331.2,,,,,,,,,,4.0,13.0,8.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-26,146.1,77.3,32.0,,4.3,88.5,36.4,21.2,0.0,0.0,0.0,146.1,,,,,,,,,342.1,,,,,,,,,,2.0,13.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-27,143.7,71.3,33.5,,3.8,86.8,35.7,21.2,0.0,0.0,0.0,143.7,,,,,,,,,346.8,,,,,,,,,,5.0,17.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-28,145.5,65.0,33.9,,4.3,88.1,36.2,21.2,0.0,0.0,0.0,145.5,,,,,,,,,347.9,,,,,,,,,,7.0,18.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-29,141.9,59.5,33.9,,5.2,85.5,35.2,21.2,0.0,0.0,0.0,141.9,,,,,,,,,350.1,,,,,,,,,,11.0,17.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-04,136.7,53.2,34.3,,4.8,81.9,33.6,21.2,0.0,0.0,0.0,136.7,,,,,,,,,351.8,,,,,,,,,,9.0,19.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-05,143.2,56.5,34.7,,4.6,86.5,35.5,21.2,0.0,0.0,0.0,143.2,,,,,,,,,348.8,,,,,,,,,,6.0,16.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-06,136.1,49.8,33.9,,5.8,81.4,33.5,21.2,0.0,0.0,0.0,136.1,,,,,,,,,343.8,,,,,,,,,,11.0,21.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-07,129.7,46.3,32.0,,6.3,76.9,31.6,21.2,0.0,0.0,0.0,129.7,,,,,,,,,346.9,,,,,,,,,,10.0,22.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-08,122.2,41.4,31.9,,6.3,71.6,29.4,21.2,0.0,0.0,0.0,122.2,,,,,,,,,356.8,,,,,,,,,,10.0,21.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-09,134.5,45.5,33.4,,6.4,80.3,33.0,21.2,0.0,0.0,0.0,134.5,,,,,,,,,365.4,,,,,,,,,,14.0,19.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-10,134.2,41.6,34.7,,6.9,80.1,32.9,21.2,0.0,0.0,0.0,134.2,,,,,,,,,363.4,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-11,141.5,45.5,37.6,,7.3,85.3,35.0,21.2,0.0,0.0,0.0,141.5,,,,,,,,,359.9,,,,,,,,,,12.0,17.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-12,140.3,47.6,36.8,,7.3,84.4,34.7,21.2,0.0,0.0,0.0,140.3,,,,,,,,,356.4,,,,,,,,,,8.0,19.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-13,137.7,44.3,36.8,,6.3,82.6,33.9,21.2,0.0,0.0,0.0,137.7,,,,,,,,,355.9,,,,,,,,,,10.0,19.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-14,127.6,41.7,34.8,,5.8,75.4,31.0,21.2,0.0,0.0,0.0,127.6,,,,,,,,,356.6,,,,,,,,,,10.0,18.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-15,115.7,37.5,34.5,,5.3,67.0,27.5,21.2,0.0,0.0,0.0,115.7,,,,,,,,,350.6,,,,,,,,,,10.0,21.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-16,134.0,40.0,36.2,,5.1,79.9,32.9,21.2,0.0,0.0,0.0,134.0,,,,,,,,,364.2,,,,,,,,,,14.0,23.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-17,126.4,36.9,35.8,,4.9,74.6,30.6,21.2,0.0,0.0,0.0,126.4,,,,,,,,,369.6,,,,,,,,,,14.0,25.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-18,124.4,34.8,36.3,,1.4,73.1,30.1,21.2,0.0,0.0,0.0,124.4,,,,,,,,,373.0,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-19,121.7,34.9,36.0,,4.3,71.2,29.3,21.2,0.0,0.0,0.0,121.7,,,,,,,,,369.3,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-20,120.6,34.6,34.5,,5.3,70.4,29.0,21.2,0.0,0.0,0.0,120.6,,,,,,,,,364.0,,,,,,,,,,13.0,25.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-21,110.4,29.0,34.9,,5.3,63.2,26.0,21.2,0.0,0.0,0.0,110.4,,,,,,,,,363.7,,,,,,,,,,15.0,27.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-22,111.9,30.0,35.0,,5.3,64.3,26.4,21.2,0.0,0.0,0.0,111.9,,,,,,,,,364.5,,,,,,,,,,18.0,26.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-23,126.8,34.5,35.6,,4.4,74.8,30.8,21.2,0.0,0.0,0.0,126.8,,,,,,,,,367.2,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-24,129.5,37.0,35.3,,5.4,76.8,31.5,21.2,0.0,0.0,0.0,129.5,,,,,,,,,359.5,,,,,,,,,,14.0,20.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-25,130.8,38.1,36.1,,5.4,77.7,31.9,21.2,0.0,0.0,0.0,130.8,,,,,,,,,356.6,,,,,,,,,,14.0,21.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-26,130.3,36.8,36.5,,6.3,77.3,31.8,21.2,0.0,0.0,0.0,130.3,,,,,,,,,353.3,,,,,,,,,,11.0,20.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-27,125.2,35.7,36.0,,6.6,73.7,30.3,21.2,0.0,0.0,0.0,125.2,,,,,,,,,349.5,,,,,,,,,,9.0,21.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-28,115.2,30.1,36.0,,6.4,66.6,27.4,21.2,0.0,0.0,0.0,115.2,,,,,,,,,352.4,,,,,,,,,,14.0,25.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-29,115.0,26.9,35.8,,5.7,66.5,27.3,21.2,0.0,0.0,0.0,115.0,,,,,,,,,360.3,,,,,,,,,,17.0,28.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-09-30,130.3,31.2,37.0,,6.5,77.3,31.8,21.2,0.0,0.0,0.0,130.3,,,,,,,,,368.1,,,,,,,,,,19.0,29.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-01,133.1,33.2,37.0,,7.9,79.3,32.6,21.2,0.0,0.0,0.0,133.1,,,,,,,,,362.7,,,,,,,,,,15.0,22.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-02,135.8,35.9,37.3,,8.0,81.2,33.4,21.2,0.0,0.0,0.0,135.8,,,,,,,,,358.7,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-03,131.2,34.6,37.3,,6.8,78.0,32.0,21.2,0.0,0.0,0.0,131.2,,,,,,,,,350.4,,,,,,,,,,8.0,21.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-04,121.6,32.1,37.4,,6.699999999999999,71.2,29.2,21.2,0.0,0.0,0.0,121.6,,,,,,,,,346.0,,,,,,,,,,12.0,23.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-05,123.0,29.4,36.0,,7.699999999999999,72.1,29.7,21.2,0.0,0.0,0.0,123.0,,,,,,,,,341.7,,,,,,,,,,16.0,25.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-06,111.2,26.6,35.9,,7.4,63.8,26.2,21.2,0.0,0.0,0.0,111.2,,,,,,,,,339.0,,,,,,,,,,15.0,21.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-07,119.8,29.8,37.1,,7.9,69.9,28.7,21.2,0.0,0.0,0.0,119.8,,,,,,,,,346.5,,,,,,,,,,16.0,19.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-08,121.6,29.9,37.8,,7.5,71.2,29.2,21.2,0.0,0.0,0.0,121.6,,,,,,,,,347.1,,,,,,,,,,15.0,22.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-09,121.0,29.4,38.9,,7.9,70.7,29.1,21.2,0.0,0.0,0.0,121.0,,,,,,,,,342.4,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-10,121.4,30.8,38.7,,7.5,71.0,29.2,21.2,0.0,0.0,0.0,121.4,,,,,,,,,342.2,,,,,,,,,,15.0,22.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-11,107.6,26.3,37.3,,6.4,61.2,25.2,21.2,0.0,0.0,0.0,107.6,,,,,,,,,350.1,,,,,,,,,,15.0,28.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-12,108.6,28.7,36.5,,6.4,61.9,25.5,21.2,0.0,0.0,0.0,108.6,,,,,,,,,361.4,,,,,,,,,,13.0,22.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-13,105.4,25.5,36.3,,6.4,59.7,24.5,21.2,0.0,0.0,0.0,105.4,,,,,,,,,365.1,,,,,,,,,,13.0,22.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-14,118.6,28.5,37.8,,6.9,69.0,28.4,21.2,0.0,0.0,0.0,118.6,,,,,,,,,364.7,,,,,,,,,,16.0,21.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-15,113.4,24.4,38.5,,5.9,65.3,26.9,21.2,0.0,0.0,0.0,113.4,,,,,,,,,366.1,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-16,115.8,24.0,38.7,,6.9,67.0,27.6,21.2,0.0,0.0,0.0,115.8,,,,,,,,,367.6,,,,,,,,,,16.0,24.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-17,116.4,25.4,38.5,,7.6,67.5,27.7,21.2,0.0,0.0,0.0,116.4,,,,,,,,,363.0,,,,,,,,,,16.0,25.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-18,116.5,21.9,38.0,,6.800000000000001,67.5,27.8,21.2,0.0,0.0,0.0,116.5,,,,,,,,,357.8,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-19,103.8,17.8,37.6,,6.6,58.5,24.1,21.2,0.0,0.0,0.0,103.8,,,,,,,,,353.4,,,,,,,,,,17.0,29.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-20,99.6,16.0,37.0,,6.6,55.6,22.8,21.2,0.0,0.0,0.0,99.6,,,,,,,,,354.3,,,,,,,,,,18.0,29.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-21,113.1,19.6,39.0,,6.6,65.1,26.8,21.2,0.0,0.0,0.0,113.1,,,,,,,,,361.0,,,,,,,,,,21.0,33.0,27.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-22,120.2,20.5,39.3,,5.6,70.2,28.8,21.2,0.0,0.0,0.0,120.2,,,,,,,,,350.8,,,,,,,,,,20.0,27.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-23,119.0,21.0,38.9,,6.300000000000001,69.3,28.5,21.2,0.0,0.0,0.0,119.0,,,,,,,,,341.2,,,,,,,,,,19.0,25.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-24,115.4,24.0,36.7,,6.0,66.8,27.4,21.2,0.0,0.0,0.0,115.4,,,,,,,,,340.0,,,,,,,,,,17.0,20.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-25,113.9,25.9,38.3,,5.1,65.7,27.0,21.2,0.0,0.0,0.0,113.9,,,,,,,,,341.5,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-26,104.1,20.1,38.4,,5.300000000000001,58.8,24.1,21.2,0.0,0.0,0.0,104.1,,,,,,,,,342.0,,,,,,,,,,8.0,24.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-27,95.6,17.3,38.1,,5.6,52.7,21.7,21.2,0.0,0.0,0.0,95.6,,,,,,,,,344.8,,,,,,,,,,11.0,25.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-28,116.4,18.6,39.8,,6.0,67.5,27.7,21.2,0.0,0.0,0.0,116.4,,,,,,,,,355.1,,,,,,,,,,17.0,27.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-29,115.7,17.2,39.2,,6.1,67.0,27.5,21.2,0.0,0.0,0.0,115.7,,,,,,,,,350.9,,,,,,,,,,20.0,32.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-30,117.1,17.4,38.5,,7.3,68.0,27.9,21.2,0.0,0.0,0.0,117.1,,,,,,,,,343.9,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-10-31,116.6,17.5,37.6,,7.1,67.6,27.8,21.2,0.0,0.0,0.0,116.6,,,,,,,,,340.9,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-01,118.6,16.5,38.3,,7.0,69.0,28.4,21.2,0.0,0.0,0.0,118.6,,,,,,,,,346.8,,,,,,,,,,22.0,31.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-02,104.9,18.6,37.1,,7.0,59.3,24.4,21.2,0.0,0.0,0.0,104.9,,,,,,,,,344.5,,,,,,,,,,21.0,24.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-03,98.2,17.3,37.1,,7.0,54.6,22.4,21.2,0.0,0.0,0.0,98.2,,,,,,,,,351.8,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-04,111.2,22.4,38.5,,7.0,63.8,26.2,21.2,0.0,0.0,0.0,111.2,,,,,,,,,362.5,,,,,,,,,,20.0,24.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-05,104.6,19.6,38.2,,3.5999999999999996,59.1,24.3,21.2,0.0,0.0,0.0,104.6,,,,,,,,,358.6,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-06,108.3,22.7,36.4,,4.1,61.7,25.4,21.2,0.0,0.0,0.0,108.3,,,,,,,,,359.4,,,,,,,,,,15.0,26.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-07,110.4,22.2,37.3,,4.3,63.2,26.0,21.2,0.0,0.0,0.0,110.4,,,,,,,,,352.0,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-08,115.1,21.0,37.8,,5.4,66.5,27.4,21.2,0.0,0.0,0.0,115.1,,,,,,,,,347.7,,,,,,,,,,13.0,25.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-09,104.6,17.3,36.2,,5.1,59.1,24.3,21.2,0.0,0.0,0.0,104.6,,,,,,,,,339.0,,,,,,,,,,17.0,28.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-10,104.8,17.0,35.9,,5.1,59.2,24.4,21.2,0.0,0.0,0.0,104.8,,,,,,,,,340.3,,,,,,,,,,19.0,30.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-11,113.1,23.3,37.2,,5.3,65.1,26.8,21.2,0.0,0.0,0.0,113.1,,,,,,,,,344.4,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-12,110.4,21.2,37.1,,5.0,63.2,26.0,21.2,0.0,0.0,0.0,110.4,,,,,,,,,341.7,,,,,,,,,,11.0,27.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-13,110.4,21.4,36.7,,5.0,63.2,26.0,21.2,0.0,0.0,0.0,110.4,,,,,,,,,340.9,,,,,,,,,,14.0,28.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-14,106.2,18.6,35.6,,4.800000000000001,60.2,24.8,21.2,0.0,0.0,0.0,106.2,,,,,,,,,334.5,,,,,,,,,,18.0,30.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-15,108.8,19.7,35.1,,4.6,62.1,25.5,21.2,0.0,0.0,0.0,108.8,,,,,,,,,342.2,,,,,,,,,,20.0,32.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-16,103.7,16.8,34.9,,4.800000000000001,58.5,24.0,21.2,0.0,0.0,0.0,103.7,,,,,,,,,341.5,,,,,,,,,,23.0,34.0,28.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-17,101.2,17.9,35.0,,4.800000000000001,56.7,23.3,21.2,0.0,0.0,0.0,101.2,,,,,,,,,345.3,,,,,,,,,,15.0,21.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-18,103.7,20.9,35.8,,4.800000000000001,58.5,24.0,21.2,0.0,0.0,0.0,103.7,,,,,,,,,350.1,,,,,,,,,,12.0,23.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-19,113.2,22.2,36.3,,4.800000000000001,65.2,26.8,21.2,0.0,0.0,0.0,113.2,,,,,,,,,346.6,,,,,,,,,,16.0,23.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-20,109.9,19.2,37.2,,5.7,62.9,25.8,21.2,0.0,0.0,0.0,109.9,,,,,,,,,337.4,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-21,111.7,18.8,36.2,,5.1,64.1,26.4,21.2,0.0,0.0,0.0,111.7,,,,,,,,,332.5,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-22,109.8,16.7,36.8,,4.6,62.8,25.8,21.2,0.0,0.0,0.0,109.8,,,,,,,,,327.6,,,,,,,,,,18.0,27.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-23,104.3,15.4,35.0,,4.1,58.9,24.2,21.2,0.0,0.0,0.0,104.3,,,,,,,,,325.3,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-24,105.1,14.2,34.7,,4.0,59.5,24.4,21.2,0.0,0.0,0.0,105.1,,,,,,,,,330.3,,,,,,,,,,21.0,32.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-25,112.5,18.2,34.9,,4.5,64.7,26.6,21.2,0.0,0.0,0.0,112.5,,,,,,,,,333.8,,,,,,,,,,22.0,27.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-26,117.5,19.3,36.6,,4.300000000000001,68.2,28.1,21.2,0.0,0.0,0.0,117.5,,,,,,,,,338.1,,,,,,,,,,21.0,27.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-27,115.9,19.1,35.9,,6.7,67.1,27.6,21.2,0.0,0.0,0.0,115.9,,,,,,,,,338.8,,,,,,,,,,21.0,25.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-28,116.2,21.9,36.6,,6.6,67.3,27.7,21.2,0.0,0.0,0.0,116.2,,,,,,,,,334.9,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-29,113.6,20.1,36.0,,5.699999999999999,65.5,26.9,21.2,0.0,0.0,0.0,113.6,,,,,,,,,334.4,,,,,,,,,,16.0,27.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-11-30,100.5,15.9,35.2,,4.8,56.2,23.1,21.2,0.0,0.0,0.0,100.5,,,,,,,,,336.5,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-01,93.4,16.8,34.9,,4.8,51.2,21.0,21.2,0.0,0.0,0.0,93.4,,,,,,,,,345.3,,,,,,,,,,18.0,21.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-02,108.5,22.1,36.2,,5.3,61.9,25.4,21.2,0.0,0.0,0.0,108.5,,,,,,,,,353.1,,,,,,,,,,13.0,23.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-03,104.1,19.8,36.6,,5.4,58.8,24.1,21.2,0.0,0.0,0.0,104.1,,,,,,,,,350.5,,,,,,,,,,10.0,24.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-04,104.5,20.1,36.5,,5.4,59.0,24.3,21.2,0.0,0.0,0.0,104.5,,,,,,,,,351.9,,,,,,,,,,16.0,27.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-05,108.0,20.5,36.2,,5.4,61.5,25.3,21.2,0.0,0.0,0.0,108.0,,,,,,,,,344.3,,,,,,,,,,19.0,32.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-06,105.3,20.0,36.6,,5.8,59.6,24.5,21.2,0.0,0.0,0.0,105.3,,,,,,,,,336.9,,,,,,,,,,16.0,29.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-07,98.7,19.4,35.9,,5.2,54.9,22.6,21.2,0.0,0.0,0.0,98.7,,,,,,,,,331.5,,,,,,,,,,15.0,23.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-08,89.0,17.5,35.4,,5.0,48.0,19.8,21.2,0.0,0.0,0.0,89.0,,,,,,,,,337.8,,,,,,,,,,11.0,23.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-09,101.5,19.9,36.8,,4.9,56.9,23.4,21.2,0.0,0.0,0.0,101.5,,,,,,,,,350.9,,,,,,,,,,14.0,26.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-10,103.5,18.2,36.6,,4.8,58.3,24.0,21.2,0.0,0.0,0.0,103.5,,,,,,,,,350.7,,,,,,,,,,17.0,30.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-11,108.3,17.5,37.1,,5.1,61.7,25.4,21.2,0.0,0.0,0.0,108.3,,,,,,,,,344.3,,,,,,,,,,19.0,30.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-12,115.2,15.8,35.7,,6.5,66.6,27.4,21.2,0.0,0.0,0.0,115.2,,,,,,,,,335.3,,,,,,,,,,21.0,32.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-13,110.0,17.1,35.6,,5.8,62.9,25.9,21.2,0.0,0.0,0.0,110.0,,,,,,,,,326.6,,,,,,,,,,20.0,27.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-14,102.6,16.5,35.0,,4.9,57.7,23.7,21.2,0.0,0.0,0.0,102.6,,,,,,,,,327.4,,,,,,,,,,19.0,28.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-15,96.7,15.7,34.6,,4.9,53.5,22.0,21.2,0.0,0.0,0.0,96.7,,,,,,,,,332.0,,,,,,,,,,18.0,26.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-16,111.9,19.5,35.9,,5.1,64.3,26.4,21.2,0.0,0.0,0.0,111.9,,,,,,,,,346.1,,,,,,,,,,15.0,28.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-17,108.9,19.0,35.5,,6.1,62.2,25.5,21.2,0.0,0.0,0.0,108.9,,,,,,,,,342.7,,,,,,,,,,19.0,28.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-18,108.3,16.1,35.4,,5.2,61.7,25.4,21.2,0.0,0.0,0.0,108.3,,,,,,,,,344.8,,,,,,,,,,21.0,29.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-19,110.7,16.7,35.6,,5.7,63.4,26.1,21.2,0.0,0.0,0.0,110.7,,,,,,,,,344.9,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
